gene_id	sumUMI	CPM	type	biotype	zScore	pValue	calls_pValue	cellTypeName	cellTypeId
ENSMUSG00000001420	2	1.79594314403195	genic	protein_coding	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000001424	29	26.0411755884632	genic	protein_coding	2.2124871069976	0.0134665130408152	present	B-cell	CL:0000236
ENSMUSG00000001435	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001436	2	1.79594314403195	genic	protein_coding	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000001440	51	45.7965501728146	genic	protein_coding	2.75956663515363	0.00289390411211626	present	B-cell	CL:0000236
ENSMUSG00000001441	24	21.5513177283834	genic	protein_coding	2.02909479827015	0.0212243178151078	present	B-cell	CL:0000236
ENSMUSG00000001444	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001445	33	29.6330618765271	genic	protein_coding	2.33770475316522	0.00970128471830821	present	B-cell	CL:0000236
ENSMUSG00000001467	13	11.6736304362077	genic	protein_coding	1.43494209966975	0.0756517988021642	absent	B-cell	CL:0000236
ENSMUSG00000001472	188	168.818655539003	genic	protein_coding	4.02385575299542	2.86264960159912e-05	present	B-cell	CL:0000236
ENSMUSG00000001473	4	3.59188628806389	genic	protein_coding	0.292720703863713	0.384867821667797	absent	B-cell	CL:0000236
ENSMUSG00000001482	4	3.59188628806389	genic	protein_coding	0.292720703863713	0.384867821667797	absent	B-cell	CL:0000236
ENSMUSG00000001493	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001494	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001496	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001497	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001504	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001506	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001507	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000001508	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001510	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001517	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001518	56	50.2864080328945	genic	protein_coding	2.85020169363719	0.00218457565994552	present	B-cell	CL:0000236
ENSMUSG00000001520	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001521	7	6.28580100411181	genic	protein_coding	0.835038115145794	0.201848124177974	absent	B-cell	CL:0000236
ENSMUSG00000001524	19	17.0614598683035	genic	protein_coding	1.80270125459046	0.0357175725279982	present	B-cell	CL:0000236
ENSMUSG00000001525	1029	924.012747604436	genic	protein_coding	5.67121061060778	7.08959776788985e-09	present	B-cell	CL:0000236
ENSMUSG00000001542	12	10.7756588641917	genic	protein_coding	1.35737360543968	0.0873312652512056	absent	B-cell	CL:0000236
ENSMUSG00000001552	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001555	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001558	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001566	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001569	41	36.8168344526549	genic	protein_coding	2.54805954139609	0.00541619904637878	present	B-cell	CL:0000236
ENSMUSG00000001576	6	5.38782943209584	genic	protein_coding	0.685652412609219	0.24646616093345	absent	B-cell	CL:0000236
ENSMUSG00000001583	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001588	133	119.430219078124	genic	protein_coding	3.68846105153347	0.000112807276883342	present	B-cell	CL:0000236
ENSMUSG00000001604	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000001622	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001627	35	31.4290050205591	genic	protein_coding	2.3947264247101	0.00831638514289249	present	B-cell	CL:0000236
ENSMUSG00000001630	10	8.97971572015973	genic	protein_coding	1.18068782059756	0.118863380809489	absent	B-cell	CL:0000236
ENSMUSG00000001632	11	9.8776872921757	genic	protein_coding	1.27305185158925	0.101499821424961	absent	B-cell	CL:0000236
ENSMUSG00000001642	83	74.5316404773258	genic	protein_coding	3.23152740936839	0.000615652571048412	present	B-cell	CL:0000236
ENSMUSG00000001655	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001656	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001657	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001661	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001663	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001665	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001666	55	49.3884364608785	genic	protein_coding	2.83274016115356	0.00230754418330653	present	B-cell	CL:0000236
ENSMUSG00000001670	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001672	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000001674	133	119.430219078124	genic	protein_coding	3.68846105153347	0.000112807276883342	present	B-cell	CL:0000236
ENSMUSG00000001687	113	101.470787637805	genic	protein_coding	3.53053706615355	0.000207358451304515	present	B-cell	CL:0000236
ENSMUSG00000001700	56	50.2864080328945	genic	protein_coding	2.85020169363719	0.00218457565994552	present	B-cell	CL:0000236
ENSMUSG00000001707	76	68.245839473214	genic	protein_coding	3.14614364025139	0.000827193666253316	present	B-cell	CL:0000236
ENSMUSG00000001729	7	6.28580100411181	genic	protein_coding	0.835038115145794	0.201848124177974	absent	B-cell	CL:0000236
ENSMUSG00000001739	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001741	287	257.717841168584	genic	protein_coding	4.4338193383391	4.62891062774463e-06	present	B-cell	CL:0000236
ENSMUSG00000001750	21	18.8574030123354	genic	protein_coding	1.89969101672176	0.0287368399575633	present	B-cell	CL:0000236
ENSMUSG00000001751	21	18.8574030123354	genic	protein_coding	1.89969101672176	0.0287368399575633	present	B-cell	CL:0000236
ENSMUSG00000001755	25	22.4492893003993	genic	protein_coding	2.0686549373314	0.0192892393447768	present	B-cell	CL:0000236
ENSMUSG00000001761	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001763	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001767	38	34.122919736607	genic	protein_coding	2.47442244742092	0.00667258955347028	present	B-cell	CL:0000236
ENSMUSG00000001768	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001773	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001774	44	39.5107491687028	genic	protein_coding	2.61649423725018	0.00444189319558057	present	B-cell	CL:0000236
ENSMUSG00000001783	169	151.757195670699	genic	protein_coding	3.92060588113671	4.41633084583515e-05	present	B-cell	CL:0000236
ENSMUSG00000001785	18	16.1634882962875	genic	protein_coding	1.75030531418519	0.0400328222108551	present	B-cell	CL:0000236
ENSMUSG00000001786	23	20.6533461563674	genic	protein_coding	1.98785075116791	0.0234140994389051	present	B-cell	CL:0000236
ENSMUSG00000001794	207	185.880115407306	genic	protein_coding	4.11715655431985	1.91787762681269e-05	present	B-cell	CL:0000236
ENSMUSG00000001802	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001804	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001815	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001819	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001823	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001827	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001829	6	5.38782943209584	genic	protein_coding	0.685652412609219	0.24646616093345	absent	B-cell	CL:0000236
ENSMUSG00000001833	212	190.369973267386	genic	protein_coding	4.14028626404092	1.73436338548418e-05	present	B-cell	CL:0000236
ENSMUSG00000001844	33	29.6330618765271	genic	protein_coding	2.33770475316522	0.00970128471830821	present	B-cell	CL:0000236
ENSMUSG00000001847	90	80.8174414814376	genic	protein_coding	3.3099936237495	0.000466490482678177	present	B-cell	CL:0000236
ENSMUSG00000001855	18	16.1634882962875	genic	protein_coding	1.75030531418519	0.0400328222108551	present	B-cell	CL:0000236
ENSMUSG00000001864	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001865	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001870	3	2.69391471604792	genic	protein_coding	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000001891	65	58.3681521810383	genic	protein_coding	2.99463040923405	0.00137388783348858	present	B-cell	CL:0000236
ENSMUSG00000001901	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001909	82	73.6336689053098	genic	protein_coding	3.21978073422655	0.000641443399825482	present	B-cell	CL:0000236
ENSMUSG00000001910	14	12.5716020082236	genic	protein_coding	1.50675930797626	0.0659361816796203	absent	B-cell	CL:0000236
ENSMUSG00000001911	11	9.8776872921757	genic	protein_coding	1.27305185158925	0.101499821424961	absent	B-cell	CL:0000236
ENSMUSG00000001918	116	104.164702353853	genic	protein_coding	3.55592949265853	0.000188322543891422	present	B-cell	CL:0000236
ENSMUSG00000001924	65	58.3681521810383	genic	protein_coding	2.99463040923405	0.00137388783348858	present	B-cell	CL:0000236
ENSMUSG00000001930	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001942	3	2.69391471604792	genic	protein_coding	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000001943	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001946	2	1.79594314403195	genic	protein_coding	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000001948	3	2.69391471604792	genic	protein_coding	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000001962	64	57.4701806090223	genic	protein_coding	2.97960547518557	0.00144309923138027	present	B-cell	CL:0000236
ENSMUSG00000001964	68	61.0620668970862	genic	protein_coding	3.03835611923859	0.00118936332961621	present	B-cell	CL:0000236
ENSMUSG00000001983	8	7.18377257612778	genic	protein_coding	0.964441896694177	0.167412212806512	absent	B-cell	CL:0000236
ENSMUSG00000001985	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001986	2	1.79594314403195	genic	protein_coding	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000001988	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000001995	3	2.69391471604792	genic	protein_coding	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000001998	18	16.1634882962875	genic	protein_coding	1.75030531418519	0.0400328222108551	present	B-cell	CL:0000236
ENSMUSG00000001999	28	25.1432040164472	genic	protein_coding	2.17848050080672	0.0146851411949294	present	B-cell	CL:0000236
ENSMUSG00000002006	3	2.69391471604792	genic	protein_coding	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000002007	76	68.245839473214	genic	protein_coding	3.14614364025139	0.000827193666253316	present	B-cell	CL:0000236
ENSMUSG00000002010	133	119.430219078124	genic	protein_coding	3.68846105153347	0.000112807276883342	present	B-cell	CL:0000236
ENSMUSG00000002012	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000002014	217	194.859831127466	genic	protein_coding	4.16287677027515	1.57131494737849e-05	present	B-cell	CL:0000236
ENSMUSG00000002015	192	172.410541827067	genic	protein_coding	4.04425837676154	2.62445044125873e-05	present	B-cell	CL:0000236
ENSMUSG00000002017	19	17.0614598683035	genic	protein_coding	1.80270125459046	0.0357175725279982	present	B-cell	CL:0000236
ENSMUSG00000002020	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000002028	60	53.8782943209584	genic	protein_coding	2.91706191500399	0.00176672812425511	present	B-cell	CL:0000236
ENSMUSG00000002031	23	20.6533461563674	genic	protein_coding	1.98785075116791	0.0234140994389051	present	B-cell	CL:0000236
ENSMUSG00000002032	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000002033	7	6.28580100411181	genic	protein_coding	0.835038115145794	0.201848124177974	absent	B-cell	CL:0000236
ENSMUSG00000002043	62	55.6742374649903	genic	protein_coding	2.94883816616261	0.00159485479116878	present	B-cell	CL:0000236
ENSMUSG00000002052	28	25.1432040164472	genic	protein_coding	2.17848050080672	0.0146851411949294	present	B-cell	CL:0000236
ENSMUSG00000002055	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000002057	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000002058	64	57.4701806090223	genic	protein_coding	2.97960547518557	0.00144309923138027	present	B-cell	CL:0000236
ENSMUSG00000002059	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000002064	41	36.8168344526549	genic	protein_coding	2.54805954139609	0.00541619904637878	present	B-cell	CL:0000236
ENSMUSG00000002068	9	8.08174414814376	genic	protein_coding	1.07858412135473	0.140386581472757	absent	B-cell	CL:0000236
ENSMUSG00000002076	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000002083	8	7.18377257612778	genic	protein_coding	0.964441896694177	0.167412212806512	absent	B-cell	CL:0000236
ENSMUSG00000002100	2	1.79594314403195	genic	protein_coding	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000002102	148	132.899792658364	genic	protein_coding	3.79202093261867	7.47131576860635e-05	present	B-cell	CL:0000236
ENSMUSG00000002103	8	7.18377257612778	genic	protein_coding	0.964441896694177	0.167412212806512	absent	B-cell	CL:0000236
ENSMUSG00000002104	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000002105	14	12.5716020082236	genic	protein_coding	1.50675930797626	0.0659361816796203	absent	B-cell	CL:0000236
ENSMUSG00000002107	324	290.942789333175	genic	protein_coding	4.5513323101676	2.66536375702094e-06	present	B-cell	CL:0000236
ENSMUSG00000002108	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000002109	6	5.38782943209584	genic	protein_coding	0.685652412609219	0.24646616093345	absent	B-cell	CL:0000236
ENSMUSG00000002111	156	140.083565234492	genic	protein_coding	3.84303738690665	6.07604740407937e-05	present	B-cell	CL:0000236
ENSMUSG00000002129	20	17.9594314403195	genic	protein_coding	1.85240901342802	0.0319835559900289	present	B-cell	CL:0000236
ENSMUSG00000002147	44	39.5107491687028	genic	protein_coding	2.61649423725018	0.00444189319558057	present	B-cell	CL:0000236
ENSMUSG00000002190	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000002204	777	697.723911456411	genic	protein_coding	5.39899124547672	3.35083219042896e-08	present	B-cell	CL:0000236
ENSMUSG00000002205	76	68.245839473214	genic	protein_coding	3.14614364025139	0.000827193666253316	present	B-cell	CL:0000236
ENSMUSG00000002210	39	35.020891308623	genic	protein_coding	2.49959500124572	0.00621676786048699	present	B-cell	CL:0000236
ENSMUSG00000002221	8	7.18377257612778	genic	protein_coding	0.964441896694177	0.167412212806512	absent	B-cell	CL:0000236
ENSMUSG00000002222	9	8.08174414814376	genic	protein_coding	1.07858412135473	0.140386581472757	absent	B-cell	CL:0000236
ENSMUSG00000002227	8	7.18377257612778	genic	protein_coding	0.964441896694177	0.167412212806512	absent	B-cell	CL:0000236
ENSMUSG00000002228	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000002233	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000002240	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000002249	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000002250	11	9.8776872921757	genic	protein_coding	1.27305185158925	0.101499821424961	absent	B-cell	CL:0000236
ENSMUSG00000002257	91	81.7154130534536	genic	protein_coding	3.32070189661276	0.000448956941161442	present	B-cell	CL:0000236
ENSMUSG00000002265	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000002266	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000002274	4	3.59188628806389	genic	protein_coding	0.292720703863713	0.384867821667797	absent	B-cell	CL:0000236
ENSMUSG00000002279	17	15.2655167242715	genic	protein_coding	1.69491373357766	0.0450458934212056	present	B-cell	CL:0000236
ENSMUSG00000002280	11	9.8776872921757	genic	protein_coding	1.27305185158925	0.101499821424961	absent	B-cell	CL:0000236
ENSMUSG00000002289	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000002297	10	8.97971572015973	genic	protein_coding	1.18068782059756	0.118863380809489	absent	B-cell	CL:0000236
ENSMUSG00000002307	50	44.8985786007987	genic	protein_coding	2.74037613016186	0.00306844547706743	present	B-cell	CL:0000236
ENSMUSG00000002308	6	5.38782943209584	genic	protein_coding	0.685652412609219	0.24646616093345	absent	B-cell	CL:0000236
ENSMUSG00000002319	5	4.48985786007987	genic	protein_coding	0.508966627767091	0.305387808136398	absent	B-cell	CL:0000236
ENSMUSG00000002320	12	10.7756588641917	genic	protein_coding	1.35737360543968	0.0873312652512056	absent	B-cell	CL:0000236
ENSMUSG00000002324	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000002325	60	53.8782943209584	genic	protein_coding	2.91706191500399	0.00176672812425511	present	B-cell	CL:0000236
ENSMUSG00000002326	16	14.3675451522556	genic	protein_coding	1.63616308952464	0.0509027295554285	absent	B-cell	CL:0000236
ENSMUSG00000002329	93	83.5113561974855	genic	protein_coding	3.34176987490811	0.000416230233896154	present	B-cell	CL:0000236
ENSMUSG00000002332	38	34.122919736607	genic	protein_coding	2.47442244742092	0.00667258955347028	present	B-cell	CL:0000236
ENSMUSG00000002341	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000002342	20	17.9594314403195	genic	protein_coding	1.85240901342802	0.0319835559900289	present	B-cell	CL:0000236
ENSMUSG00000002343	6	5.38782943209584	genic	protein_coding	0.685652412609219	0.24646616093345	absent	B-cell	CL:0000236
ENSMUSG00000002345	45	40.4087207407188	genic	protein_coding	2.63827243091903	0.00416648041707185	present	B-cell	CL:0000236
ENSMUSG00000002346	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000002365	31	27.8371187324952	genic	protein_coding	2.27711697333214	0.0113896206872058	present	B-cell	CL:0000236
ENSMUSG00000002372	39	35.020891308623	genic	protein_coding	2.49959500124572	0.00621676786048699	present	B-cell	CL:0000236
ENSMUSG00000002379	210	188.574030123354	genic	protein_coding	4.13110051911653	1.80515329371257e-05	present	B-cell	CL:0000236
ENSMUSG00000002384	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000002393	6	5.38782943209584	genic	protein_coding	0.685652412609219	0.24646616093345	absent	B-cell	CL:0000236
ENSMUSG00000002395	316	283.759016757048	genic	protein_coding	4.52710382737095	2.98987820267698e-06	present	B-cell	CL:0000236
ENSMUSG00000002396	20	17.9594314403195	genic	protein_coding	1.85240901342802	0.0319835559900289	present	B-cell	CL:0000236
ENSMUSG00000002409	6	5.38782943209584	genic	protein_coding	0.685652412609219	0.24646616093345	absent	B-cell	CL:0000236
