id	minimum_qValue	call	cutoff
ENSG00000048140	9.20E-11	present	0.05
ENSG00000048162	3.23E-11	present	0.05
ENSG00000048342	3.23E-11	present	0.05
ENSG00000048392	3.23E-11	present	0.05
ENSG00000048405	3.23E-11	present	0.05
ENSG00000048462	0.000125861	present	0.05
ENSG00000048471	1.31E-09	present	0.05
ENSG00000048540	3.54E-11	present	0.05
ENSG00000048544	3.23E-11	present	0.05
ENSG00000048545	0.046672011	absent	0.05
ENSG00000048649	3.23E-11	present	0.05
ENSG00000048707	3.23E-11	present	0.05
ENSG00000048740	3.23E-11	present	0.05
ENSG00000048828	3.23E-11	present	0.05
ENSG00000048991	3.23E-11	present	0.05
ENSG00000049089	1.80E-09	present	0.05
ENSG00000049130	3.23E-11	present	0.05
ENSG00000049167	3.23E-11	present	0.05
ENSG00000049192	3.23E-11	present	0.05
ENSG00000049239	3.23E-11	present	0.05
ENSG00000049245	3.23E-11	present	0.05
ENSG00000049246	3.54E-11	present	0.05
ENSG00000049247	4.17E-09	present	0.05
ENSG00000049249	0.001263126	present	0.05
ENSG00000049283	0.000575589	present	0.05
ENSG00000049323	3.23E-11	present	0.05
ENSG00000049449	3.23E-11	present	0.05
ENSG00000049540	3.23E-11	present	0.05
ENSG00000049541	3.23E-11	present	0.05
ENSG00000049618	3.23E-11	present	0.05
ENSG00000049656	3.23E-11	present	0.05
ENSG00000049759	3.23E-11	present	0.05
ENSG00000049768	0.000459066	present	0.05
ENSG00000049769	1.80E-05	present	0.05
ENSG00000049860	3.23E-11	present	0.05
ENSG00000049883	1.01E-09	present	0.05
ENSG00000050030	0.00919146	absent	0.05
ENSG00000050130	3.23E-11	present	0.05
ENSG00000050165	3.23E-11	present	0.05
ENSG00000050327	1.31E-09	present	0.05
ENSG00000050344	9.20E-11	present	0.05
ENSG00000050393	3.23E-11	present	0.05
ENSG00000050405	3.23E-11	present	0.05
ENSG00000050426	3.23E-11	present	0.05
ENSG00000050438	1.80E-09	present	0.05
ENSG00000050555	3.54E-11	present	0.05
ENSG00000050628	0.000213703	present	0.05
ENSG00000050730	0.000139141	present	0.05
ENSG00000050748	3.23E-11	present	0.05
ENSG00000050767	9.27E-05	present	0.05
ENSG00000050820	3.54E-11	present	0.05
ENSG00000051009	3.23E-11	present	0.05
ENSG00000051108	3.23E-11	present	0.05
ENSG00000051128	3.23E-11	present	0.05
ENSG00000051180	2.06E-05	present	0.05
ENSG00000051341	0.000102017	present	0.05
ENSG00000051382	9.20E-11	present	0.05
ENSG00000051523	3.23E-11	present	0.05
ENSG00000051596	3.23E-11	present	0.05
ENSG00000051620	3.23E-11	present	0.05
ENSG00000051825	3.23E-11	present	0.05
ENSG00000052126	3.23E-11	present	0.05
ENSG00000052344	3.23E-11	present	0.05
ENSG00000052723	3.23E-11	present	0.05
ENSG00000052749	1.31E-09	present	0.05
ENSG00000052795	3.23E-11	present	0.05
ENSG00000052802	3.23E-11	present	0.05
ENSG00000052841	3.23E-11	present	0.05
ENSG00000052850	0.0322725	absent	0.05
ENSG00000053108	4.65E-05	present	0.05
ENSG00000053254	3.23E-11	present	0.05
ENSG00000053328	0.000196814	present	0.05
ENSG00000053371	3.23E-11	present	0.05
ENSG00000053372	3.23E-11	present	0.05
ENSG00000053438	1.01E-09	present	0.05
ENSG00000053501	3.54E-11	present	0.05
ENSG00000053524	0.000294195	present	0.05
ENSG00000053702	3.90E-05	present	0.05
ENSG00000053747	3.23E-11	present	0.05
ENSG00000053770	3.23E-11	present	0.05
ENSG00000053900	3.23E-11	present	0.05
ENSG00000053918	3.54E-11	present	0.05
ENSG00000054116	3.23E-11	present	0.05
ENSG00000054118	3.23E-11	present	0.05
ENSG00000054148	3.23E-11	present	0.05
ENSG00000054179	0.001004148	present	0.05
ENSG00000054219	1.31E-09	present	0.05
ENSG00000054267	3.23E-11	present	0.05
ENSG00000054277	3.23E-11	present	0.05
ENSG00000054282	3.23E-11	present	0.05
ENSG00000054356	0.00329978	absent	0.05
ENSG00000054392	1.93E-06	present	0.05
ENSG00000054523	3.23E-11	present	0.05
ENSG00000054598	2.40E-09	present	0.05
ENSG00000054611	9.20E-11	present	0.05
ENSG00000054654	3.23E-11	present	0.05
ENSG00000054690	1.31E-09	present	0.05
ENSG00000054793	3.23E-11	present	0.05
ENSG00000054796	0.174840863	absent	0.05
ENSG00000054803	0.001103999	present	0.05
ENSG00000054938	0.000183748	present	0.05
ENSG00000054965	3.23E-11	present	0.05
ENSG00000054967	1.31E-09	present	0.05
ENSG00000054983	3.23E-11	present	0.05
ENSG00000055044	3.23E-11	present	0.05
ENSG00000055070	3.23E-11	present	0.05
ENSG00000055118	0.000213614	present	0.05
ENSG00000055130	3.23E-11	present	0.05
ENSG00000055147	3.23E-11	present	0.05
ENSG00000055163	3.23E-11	present	0.05
ENSG00000055208	3.23E-11	present	0.05
ENSG00000055211	3.23E-11	present	0.05
ENSG00000055332	3.23E-11	present	0.05
ENSG00000055483	3.54E-11	present	0.05
ENSG00000055609	3.23E-11	present	0.05
ENSG00000055732	1.31E-09	present	0.05
ENSG00000055813	9.85E-06	present	0.05
ENSG00000055917	3.23E-11	present	0.05
ENSG00000055950	3.23E-11	present	0.05
ENSG00000055955	1.31E-09	present	0.05
ENSG00000055957	0.00022786	present	0.05
ENSG00000056050	3.23E-11	present	0.05
ENSG00000056097	3.23E-11	present	0.05
ENSG00000056277	1.18E-09	present	0.05
ENSG00000056291	0.011693473	absent	0.05
ENSG00000056487	0.001448636	present	0.05
ENSG00000056558	1.31E-09	present	0.05
ENSG00000056586	3.23E-11	present	0.05
ENSG00000056736	1.31E-09	present	0.05
ENSG00000056972	3.23E-11	present	0.05
ENSG00000056998	0.000221547	present	0.05
ENSG00000057019	3.23E-11	present	0.05
ENSG00000057149	2.40E-09	present	0.05
ENSG00000057252	3.23E-11	present	0.05
ENSG00000057294	0.000122617	present	0.05
ENSG00000057468	0.010317158	absent	0.05
ENSG00000057593	0.007798554	absent	0.05
ENSG00000057608	3.23E-11	present	0.05
ENSG00000057657	1.31E-09	present	0.05
ENSG00000057663	3.23E-11	present	0.05
ENSG00000057704	1.80E-09	present	0.05
ENSG00000057757	3.23E-11	present	0.05
ENSG00000057935	3.23E-11	present	0.05
ENSG00000058056	1.18E-09	present	0.05
ENSG00000058063	3.23E-11	present	0.05
ENSG00000058085	3.23E-11	present	0.05
ENSG00000058091	3.23E-11	present	0.05
ENSG00000058262	3.23E-11	present	0.05
ENSG00000058272	3.23E-11	present	0.05
ENSG00000058335	3.23E-11	present	0.05
ENSG00000058404	0.004277522	absent	0.05
ENSG00000058453	9.20E-11	present	0.05
ENSG00000058600	3.23E-11	present	0.05
ENSG00000058668	3.23E-11	present	0.05
ENSG00000058673	3.23E-11	present	0.05
ENSG00000058729	3.23E-11	present	0.05
ENSG00000058799	3.23E-11	present	0.05
ENSG00000058804	3.23E-11	present	0.05
ENSG00000058866	2.40E-09	present	0.05
ENSG00000059122	3.54E-11	present	0.05
ENSG00000059145	1.31E-09	present	0.05
ENSG00000059377	3.54E-11	present	0.05
ENSG00000059378	3.54E-11	present	0.05
ENSG00000059573	3.23E-11	present	0.05
ENSG00000059588	3.23E-11	present	0.05
ENSG00000059691	3.23E-11	present	0.05
ENSG00000059728	1.31E-09	present	0.05
ENSG00000059758	3.23E-11	present	0.05
ENSG00000059769	1.31E-09	present	0.05
ENSG00000059804	3.23E-11	present	0.05
ENSG00000059915	0.000230315	present	0.05
ENSG00000060069	1.31E-09	present	0.05
ENSG00000060138	3.23E-11	present	0.05
ENSG00000060140	7.25E-05	present	0.05
ENSG00000060237	3.23E-11	present	0.05
ENSG00000060303	0.036608085	absent	0.05
ENSG00000060339	3.23E-11	present	0.05
ENSG00000060491	3.23E-11	present	0.05
ENSG00000060558	9.20E-11	present	0.05
ENSG00000060566	0.012033464	absent	0.05
ENSG00000060642	9.20E-11	present	0.05
ENSG00000060656	3.54E-11	present	0.05
ENSG00000060688	3.23E-11	present	0.05
ENSG00000060709	0.000207313	present	0.05
ENSG00000060718	3.23E-11	present	0.05
ENSG00000060749	3.23E-11	present	0.05
ENSG00000060762	3.23E-11	present	0.05
ENSG00000060971	3.23E-11	present	0.05
ENSG00000060982	3.23E-11	present	0.05
ENSG00000061273	3.23E-11	present	0.05
ENSG00000061337	2.64E-06	present	0.05
ENSG00000061455	3.23E-11	present	0.05
ENSG00000061492	0.037370213	absent	0.05
ENSG00000061656	1.80E-09	present	0.05
ENSG00000061676	3.23E-11	present	0.05
ENSG00000061794	3.23E-11	present	0.05
ENSG00000061918	3.23E-11	present	0.05
ENSG00000061936	3.23E-11	present	0.05
ENSG00000061938	3.54E-11	present	0.05
ENSG00000061987	3.23E-11	present	0.05
ENSG00000062038	3.23E-11	present	0.05
ENSG00000062096	0.049744756	absent	0.05
ENSG00000062194	3.23E-11	present	0.05
ENSG00000062282	2.40E-09	present	0.05
ENSG00000062370	1.01E-09	present	0.05
ENSG00000062485	3.23E-11	present	0.05
ENSG00000062524	3.54E-11	present	0.05
ENSG00000062582	3.23E-11	present	0.05
ENSG00000062598	3.23E-11	present	0.05
ENSG00000062650	3.23E-11	present	0.05
ENSG00000062716	3.23E-11	present	0.05
ENSG00000062725	3.23E-11	present	0.05
ENSG00000062822	9.20E-11	present	0.05
ENSG00000063015	0.001281864	present	0.05
ENSG00000063046	3.23E-11	present	0.05
ENSG00000063127	1.31E-09	present	0.05
ENSG00000063169	1.31E-09	present	0.05
ENSG00000063176	1.31E-09	present	0.05
ENSG00000063177	3.23E-11	present	0.05
ENSG00000063180	1.31E-09	present	0.05
ENSG00000063241	9.20E-11	present	0.05
ENSG00000063244	3.23E-11	present	0.05
ENSG00000063245	9.20E-11	present	0.05
ENSG00000063322	3.23E-11	present	0.05
ENSG00000063438	0.000514927	present	0.05
ENSG00000063515	0.440053384	absent	0.05
ENSG00000063587	1.80E-09	present	0.05
ENSG00000063601	3.23E-11	present	0.05
ENSG00000063660	9.20E-11	present	0.05
ENSG00000063761	1.31E-09	present	0.05
ENSG00000063854	3.23E-11	present	0.05
ENSG00000063978	3.23E-11	present	0.05
ENSG00000064012	3.23E-11	present	0.05
ENSG00000064042	3.23E-11	present	0.05
ENSG00000064102	3.23E-11	present	0.05
ENSG00000064115	3.23E-11	present	0.05
ENSG00000064195	0.001598791	present	0.05
ENSG00000064199	1.01E-09	present	0.05
ENSG00000064201	9.20E-11	present	0.05
ENSG00000064205	9.20E-11	present	0.05
ENSG00000064218	0.005252138	absent	0.05
ENSG00000064225	3.23E-11	present	0.05
ENSG00000064270	3.54E-11	present	0.05
ENSG00000064300	5.47E-05	present	0.05
ENSG00000064309	1.18E-09	present	0.05
ENSG00000064313	3.23E-11	present	0.05
ENSG00000064393	1.18E-09	present	0.05
ENSG00000064419	3.23E-11	present	0.05
ENSG00000064489	1.80E-09	present	0.05
ENSG00000064490	3.23E-11	present	0.05
ENSG00000064545	9.20E-11	present	0.05
ENSG00000064547	1.01E-09	present	0.05
ENSG00000064601	3.23E-11	present	0.05
ENSG00000064607	3.23E-11	present	0.05
ENSG00000064651	3.23E-11	present	0.05
ENSG00000064652	3.23E-11	present	0.05
ENSG00000064655	3.18E-07	present	0.05
ENSG00000064666	3.23E-11	present	0.05
ENSG00000064687	9.20E-11	present	0.05
ENSG00000064692	3.23E-11	present	0.05
ENSG00000064703	3.23E-11	present	0.05
ENSG00000064726	3.23E-11	present	0.05
ENSG00000064763	9.20E-11	present	0.05
ENSG00000064787	2.85E-06	present	0.05
ENSG00000064835	0.019264092	absent	0.05
ENSG00000064886	3.54E-11	present	0.05
ENSG00000064932	9.20E-11	present	0.05
ENSG00000064933	3.23E-11	present	0.05
ENSG00000064961	3.23E-11	present	0.05
ENSG00000064989	3.23E-11	present	0.05
ENSG00000064995	3.23E-11	present	0.05
ENSG00000064999	3.54E-11	present	0.05
ENSG00000065000	3.23E-11	present	0.05
ENSG00000065029	3.23E-11	present	0.05
ENSG00000065054	3.23E-11	present	0.05
ENSG00000065057	9.20E-11	present	0.05
ENSG00000065060	1.31E-09	present	0.05
ENSG00000065135	3.23E-11	present	0.05
ENSG00000065150	3.23E-11	present	0.05
ENSG00000065154	3.23E-11	present	0.05
ENSG00000065183	3.23E-11	present	0.05
ENSG00000065243	3.23E-11	present	0.05
ENSG00000065268	9.20E-11	present	0.05
ENSG00000065308	9.20E-11	present	0.05
ENSG00000065320	1.80E-09	present	0.05
ENSG00000065325	0.000327155	present	0.05
ENSG00000065328	3.98E-06	present	0.05
ENSG00000065357	3.23E-11	present	0.05
ENSG00000065361	3.23E-11	present	0.05
ENSG00000065371	0.007273438	absent	0.05
ENSG00000065413	3.23E-11	present	0.05
ENSG00000065427	3.23E-11	present	0.05
ENSG00000065457	3.23E-11	present	0.05
ENSG00000065485	3.23E-11	present	0.05
ENSG00000065491	1.31E-09	present	0.05
ENSG00000065518	3.23E-11	present	0.05
ENSG00000065526	3.23E-11	present	0.05
ENSG00000065534	3.23E-11	present	0.05
ENSG00000065548	3.23E-11	present	0.05
ENSG00000065559	3.23E-11	present	0.05
ENSG00000065600	1.31E-09	present	0.05
ENSG00000065609	0.000267929	present	0.05
ENSG00000065613	3.23E-11	present	0.05
ENSG00000065615	3.23E-11	present	0.05
ENSG00000065618	0.000321753	present	0.05
ENSG00000065621	3.23E-11	present	0.05
ENSG00000065665	1.31E-09	present	0.05
ENSG00000065675	1.80E-09	present	0.05
ENSG00000065717	3.23E-11	present	0.05
ENSG00000065802	9.20E-11	present	0.05
ENSG00000065809	3.23E-11	present	0.05
ENSG00000065833	9.20E-11	present	0.05
ENSG00000065882	3.23E-11	present	0.05
ENSG00000065883	3.23E-11	present	0.05
ENSG00000065911	9.20E-11	present	0.05
ENSG00000065923	0.000242585	present	0.05
ENSG00000065970	1.31E-09	present	0.05
ENSG00000065978	3.23E-11	present	0.05
ENSG00000065989	9.20E-11	present	0.05
ENSG00000066027	3.23E-11	present	0.05
ENSG00000066032	0.010470606	absent	0.05
ENSG00000066044	3.23E-11	present	0.05
ENSG00000066056	3.23E-11	present	0.05
ENSG00000066084	3.23E-11	present	0.05
ENSG00000066117	3.23E-11	present	0.05
ENSG00000066135	3.23E-11	present	0.05
ENSG00000066136	3.23E-11	present	0.05
ENSG00000066185	1.31E-09	present	0.05
ENSG00000066230	0.000656882	present	0.05
ENSG00000066248	0.000512533	present	0.05
ENSG00000066279	3.23E-11	present	0.05
ENSG00000066294	1.31E-09	present	0.05
ENSG00000066322	3.23E-11	present	0.05
ENSG00000066336	3.54E-11	present	0.05
ENSG00000066379	3.23E-11	present	0.05
ENSG00000066382	9.89E-06	present	0.05
ENSG00000066405	3.23E-11	present	0.05
ENSG00000066422	3.23E-11	present	0.05
ENSG00000066427	3.23E-11	present	0.05
ENSG00000066455	3.23E-11	present	0.05
ENSG00000066468	3.23E-11	present	0.05
ENSG00000066557	3.23E-11	present	0.05
ENSG00000066583	3.23E-11	present	0.05
ENSG00000066629	3.23E-11	present	0.05
ENSG00000066651	3.23E-11	present	0.05
ENSG00000066654	3.23E-11	present	0.05
ENSG00000066697	3.23E-11	present	0.05
ENSG00000066735	0.000205686	present	0.05
ENSG00000066739	3.23E-11	present	0.05
ENSG00000066777	3.23E-11	present	0.05
ENSG00000066813	0.000342346	present	0.05
ENSG00000066827	1.18E-09	present	0.05
ENSG00000066855	3.23E-11	present	0.05
ENSG00000066923	1.31E-09	present	0.05
ENSG00000066926	3.23E-11	present	0.05
ENSG00000066933	3.23E-11	present	0.05
ENSG00000067048	3.23E-11	present	0.05
ENSG00000067057	9.20E-11	present	0.05
ENSG00000067064	3.23E-11	present	0.05
ENSG00000067066	3.23E-11	present	0.05
ENSG00000067082	3.23E-11	present	0.05
ENSG00000067113	3.23E-11	present	0.05
ENSG00000067141	3.23E-11	present	0.05
ENSG00000067167	3.23E-11	present	0.05
ENSG00000067177	0.000109604	present	0.05
ENSG00000067182	3.23E-11	present	0.05
ENSG00000067191	9.20E-11	present	0.05
ENSG00000067208	3.23E-11	present	0.05
ENSG00000067221	9.20E-11	present	0.05
ENSG00000067225	3.23E-11	present	0.05
ENSG00000067248	3.23E-11	present	0.05
ENSG00000067334	3.23E-11	present	0.05
ENSG00000067365	3.23E-11	present	0.05
ENSG00000067369	3.23E-11	present	0.05
ENSG00000067445	3.23E-11	present	0.05
ENSG00000067533	3.23E-11	present	0.05
ENSG00000067560	3.23E-11	present	0.05
ENSG00000067596	3.23E-11	present	0.05
ENSG00000067601	1.31E-09	present	0.05
ENSG00000067606	3.23E-11	present	0.05
ENSG00000067646	3.23E-11	present	0.05
ENSG00000067704	3.23E-11	present	0.05
ENSG00000067715	6.74E-06	present	0.05
ENSG00000067798	4.06E-06	present	0.05
ENSG00000067829	3.23E-11	present	0.05
ENSG00000067836	3.54E-11	present	0.05
ENSG00000067840	1.31E-09	present	0.05
ENSG00000067842	0.021432455	absent	0.05
ENSG00000067900	3.23E-11	present	0.05
ENSG00000067955	3.23E-11	present	0.05
ENSG00000067992	1.18E-09	present	0.05
ENSG00000068001	3.23E-11	present	0.05
ENSG00000068024	1.31E-09	present	0.05
ENSG00000068028	3.54E-11	present	0.05
ENSG00000068078	3.23E-11	present	0.05
ENSG00000068079	3.54E-11	present	0.05
ENSG00000068097	3.23E-11	present	0.05
ENSG00000068120	3.23E-11	present	0.05
ENSG00000068137	9.20E-11	present	0.05
ENSG00000068305	3.23E-11	present	0.05
ENSG00000068308	3.23E-11	present	0.05
ENSG00000068323	3.54E-11	present	0.05
ENSG00000068354	1.31E-09	present	0.05
ENSG00000068366	3.23E-11	present	0.05
ENSG00000068383	3.23E-11	present	0.05
ENSG00000068394	9.20E-11	present	0.05
ENSG00000068400	3.23E-11	present	0.05
ENSG00000068438	3.23E-11	present	0.05
ENSG00000068489	6.29E-09	present	0.05
ENSG00000068615	3.23E-11	present	0.05
ENSG00000068650	3.23E-11	present	0.05
ENSG00000068654	1.01E-09	present	0.05
ENSG00000068697	3.23E-11	present	0.05
ENSG00000068724	3.54E-11	present	0.05
ENSG00000068745	3.23E-11	present	0.05
ENSG00000068781	0.00028596	present	0.05
ENSG00000068784	3.23E-11	present	0.05
ENSG00000068796	3.23E-11	present	0.05
ENSG00000068831	3.54E-11	present	0.05
ENSG00000068878	3.23E-11	present	0.05
ENSG00000068885	3.23E-11	present	0.05
ENSG00000068903	3.23E-11	present	0.05
ENSG00000068912	3.23E-11	present	0.05
ENSG00000068971	9.20E-11	present	0.05
ENSG00000068976	5.55E-05	present	0.05
ENSG00000068985	0.136120759	absent	0.05
ENSG00000069011	0.000479953	present	0.05
ENSG00000069018	0.020617038	absent	0.05
ENSG00000069020	3.23E-11	present	0.05
ENSG00000069122	3.23E-11	present	0.05
ENSG00000069188	0.000172067	present	0.05
ENSG00000069206	0.099756617	absent	0.05
ENSG00000069248	3.23E-11	present	0.05
ENSG00000069275	3.23E-11	present	0.05
ENSG00000069329	3.23E-11	present	0.05
ENSG00000069345	3.23E-11	present	0.05
ENSG00000069399	3.54E-11	present	0.05
ENSG00000069424	3.54E-11	present	0.05
ENSG00000069431	3.23E-11	present	0.05
ENSG00000069482	0.003356598	absent	0.05
ENSG00000069493	3.23E-11	present	0.05
ENSG00000069509	3.23E-11	present	0.05
ENSG00000069535	3.54E-11	present	0.05
ENSG00000069667	3.23E-11	present	0.05
ENSG00000069696	5.97E-05	present	0.05
ENSG00000069702	3.23E-11	present	0.05
ENSG00000069764	1.31E-09	present	0.05
ENSG00000069812	6.98E-05	present	0.05
ENSG00000069849	3.23E-11	present	0.05
ENSG00000069869	3.23E-11	present	0.05
ENSG00000069943	3.23E-11	present	0.05
ENSG00000069956	3.23E-11	present	0.05
ENSG00000069966	9.20E-11	present	0.05
ENSG00000069974	3.23E-11	present	0.05
ENSG00000069998	9.20E-11	present	0.05
ENSG00000070010	3.23E-11	present	0.05
ENSG00000070018	3.23E-11	present	0.05
ENSG00000070019	0.018287255	absent	0.05
ENSG00000070031	0.001027981	present	0.05
ENSG00000070047	9.20E-11	present	0.05
ENSG00000070061	3.23E-11	present	0.05
ENSG00000070081	3.23E-11	present	0.05
ENSG00000070087	3.23E-11	present	0.05
ENSG00000070159	1.31E-09	present	0.05
ENSG00000070182	0.000116154	present	0.05
ENSG00000070190	1.31E-09	present	0.05
ENSG00000070193	3.23E-11	present	0.05
ENSG00000070214	3.23E-11	present	0.05
ENSG00000070269	3.23E-11	present	0.05
ENSG00000070366	3.54E-11	present	0.05
ENSG00000070367	3.23E-11	present	0.05
ENSG00000070371	7.76E-05	present	0.05
ENSG00000070388	0.004407936	absent	0.05
ENSG00000070404	3.54E-11	present	0.05
ENSG00000070413	3.23E-11	present	0.05
ENSG00000070423	9.20E-11	present	0.05
ENSG00000070444	1.31E-09	present	0.05
ENSG00000070476	9.20E-11	present	0.05
ENSG00000070495	3.54E-11	present	0.05
ENSG00000070501	3.23E-11	present	0.05
ENSG00000070526	1.31E-09	present	0.05
ENSG00000070540	3.23E-11	present	0.05
ENSG00000070601	0.000775109	present	0.05
ENSG00000070610	3.23E-11	present	0.05
ENSG00000070614	3.23E-11	present	0.05
ENSG00000070669	3.23E-11	present	0.05
ENSG00000070718	3.23E-11	present	0.05
ENSG00000070729	0.010142405	absent	0.05
ENSG00000070731	3.54E-11	present	0.05
ENSG00000070748	0.010939351	absent	0.05
ENSG00000070756	3.23E-11	present	0.05
ENSG00000070759	1.31E-09	present	0.05
ENSG00000070761	3.23E-11	present	0.05
ENSG00000070770	3.23E-11	present	0.05
ENSG00000070778	3.23E-11	present	0.05
ENSG00000070785	3.23E-11	present	0.05
ENSG00000070808	0.000210922	present	0.05
ENSG00000070814	1.18E-09	present	0.05
ENSG00000070831	3.23E-11	present	0.05
ENSG00000070882	1.31E-09	present	0.05
ENSG00000070886	0.084062537	absent	0.05
ENSG00000070915	0.013880407	absent	0.05
ENSG00000070950	3.23E-11	present	0.05
ENSG00000070961	3.23E-11	present	0.05
ENSG00000070985	0.041834817	absent	0.05
ENSG00000071051	3.23E-11	present	0.05
ENSG00000071054	3.23E-11	present	0.05
ENSG00000071073	3.23E-11	present	0.05
